
D#	001	001	14866.070	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.033	0.489	0.176	0.902	21.49	158.27	-732.67	1010.39	32.4	325.15

D#	001	001	14866.098	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.029	0.542	0.129	0.860	17.40	152.27	-742.11	1010.39	32.4	325.15
D#	001	001	14866.120	IMU	-0.01	0.98	0.17	0.00	-0.007	0.010	-1.031	0.495	0.177	0.855	21.95	141.38	-748.09	1010.38	32.5	325.23
D#	001	001	14866.142	IMU	-0.01	0.98	0.17	0.00	-0.006	0.009	-1.034	0.596	0.182	0.801	22.82	135.76	-751.60	1010.38	32.5	325.23
D#	001	001	14866.168	IMU	-0.01	0.98	0.17	0.00	-0.008	0.012	-1.029	0.501	0.183	0.848	20.05	136.54	-746.04	1010.38	32.5	325.23
D#	001	001	14866.189	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.033	0.490	0.183	0.854	26.21	140.00	-742.70	1010.37	32.4	325.29
D#	001	001	14866.214	IMU	-0.01	0.98	0.17	0.00	-0.007	0.010	-1.030	0.488	0.076	0.801	23.56	140.41	-744.31	1010.37	32.4	325.29
D#	001	001	14866.234	IMU	-0.01	0.98	0.17	0.00	-0.008	0.012	-1.031	0.542	0.063	0.848	22.45	138.49	-744.99	1010.37	32.4	325.29
D#	001	001	14866.258	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.031	0.602	0.169	0.854	24.08	146.05	-745.27	1010.41	32.4	324.97
D#	001	001	14866.276	IMU	-0.01	0.98	0.17	0.00	-0.007	0.010	-1.031	0.448	0.128	0.908	18.48	151.32	-747.40	1010.41	32.4	324.97
D#	001	001	14866.300	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.034	0.537	0.069	0.915	16.13	155.63	-746.29	1010.41	32.4	324.97

D#	001	001	14866.332	IMU	-0.01	0.98	0.17	0.00	-0.008	0.010	-1.030	0.548	0.169	0.862	24.56	154.30	-744.81	1010.43	32.4	324.84
D#	001	001	14866.355	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.028	0.495	0.074	0.909	32.29	155.83	-738.16	1010.43	32.4	324.84
D#	001	001	14866.376	IMU	-0.01	0.98	0.17	0.00	-0.009	0.011	-1.033	0.489	0.170	0.861	16.70	150.20	-749.44	1010.43	32.4	325.09
D#	001	001	14866.397	IMU	-0.01	0.98	0.17	0.00	-0.007	0.012	-1.032	0.542	0.128	0.802	18.52	152.02	-744.13	1010.40	32.4	325.09
D#	001	001	14866.417	IMU	-0.01	0.98	0.17	0.00	-0.007	0.010	-1.032	0.548	0.069	0.848	27.66	150.69	-743.90	1010.40	32.4	325.09
D#	001	001	14866.439	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.032	0.496	0.169	0.854	29.40	143.85	-739.79	1010.40	32.4	324.86
D#	001	001	14866.462	IMU	-0.01	0.98	0.17	0.00	-0.009	0.009	-1.034	0.543	0.128	0.854	25.95	140.98	-746.11	1010.42	32.4	324.93
D#	001	001	14866.483	IMU	-0.01	0.98	0.17	0.00	-0.008	0.011	-1.032	0.495	0.015	0.801	21.36	132.45	-739.71	1010.42	32.4	324.93
D#	001	001	14866.505	IMU	-0.01	0.98	0.17	0.00	-0.007	0.012	-1.032	0.543	0.163	0.848	18.39	142.47	-754.12	1010.42	32.4	324.68
D#	001	001	14866.526	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.033	0.495	0.181	0.854	23.42	148.77	-754.13	1010.45	32.4	324.68

D#	001	001	14866.563	IMU	-0.01	0.98	0.17	0.00	-0.007	0.010	-1.034	0.435	0.075	0.854	28.67	152.47	-749.11	1010.45	32.4	324.68
D#	001	001	14866.586	IMU	-0.01	0.98	0.17	0.00	-0.006	0.012	-1.032	0.536	0.116	0.747	19.36	150.88	-750.02	1010.44	32.4	324.77
D#	001	001	14866.612	IMU	-0.01	0.98	0.17	0.00	-0.007	0.011	-1.035	0.548	0.175	0.788	23.83	148.12	-750.40	1010.44	32.4	324.77
D#	001	001	14866.634	IMU	-0.01	0.98	0.17	0.00	-0.007	0.012	-1.034	0.495	0.128	0.846	23.61	149.05	-748.55	1010.44	32.4	324.77
